5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.911
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9111
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9112
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9113
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9114
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9115
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9116
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9117
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9118
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9119
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.912
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9121
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9122
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9123
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9124
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9125
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9126
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9127
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9128
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9129
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.913
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9131
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9132
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9133
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9134
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9135
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9136
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9137
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9138
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9139
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.914
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9141
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9142
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9143
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9144
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9145
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9146
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9147
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9148
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9149
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.915
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9151
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9152
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9153
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9154
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9155
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9156
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9157
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9158
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9159
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.916
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9161
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9162
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9163
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9164
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9165
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9166
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9167
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9168
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9169
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.917
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9171
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9172
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9173
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9174
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9175
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9176
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9177
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9178
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9179
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.918
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9181
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9182
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9183
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9184
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9185
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9186
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9187
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9188
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9189
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.919
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9191
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9192
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9193
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9194
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9195
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9196
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9197
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9198
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9199
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.92
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9201
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9202
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9203
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9204
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9205
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9206
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9207
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9208
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9209
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.921
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9211
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9212
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9213
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9214
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9215
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9216
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9217
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9218
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9219
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.922
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9221
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9222
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9223
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9224
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9225
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9226
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9227
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9228
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9229
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.923
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9231
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9232
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9233
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9234
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9235
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9236
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9237
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9238
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9239
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.924
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9241
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9242
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9243
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9244
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9245
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9246
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9247
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9248
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9249
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.925
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9251
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9252
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9253
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9254
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9255
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9256
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9257
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9258
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9259
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.926
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9261
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9262
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9263
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9264
39	A: 1. B: 1. C: 1. 
6	A: 1. C: 1. 
5	B: 1. C: 1. 
3	A: 1. B: 1. 
2	A: 1. 
3	B: 1. 
Time (s): 0.9265
